n,t,i,p,u,v,w
639,0.7000000000000004,1,0.06205512805388082,8.312932779649135e-07,8.320594936328321e-07,1.5090793354268544e-06
640,0.7100000000000004,1,0.062028408207936196,2.3627693748516406e-07,2.3564198025214667e-07,3.955624609142652e-07
641,0.7100000000000004,1,0.061885483741599634,0.0015094629594286123,0.0015048302792165108,0.002258908493926633
642,0.7100000000000004,2,0.060774557625137185,0.0006148111641201018,0.0006145129370497611,0.000993344228457858
643,0.7100000000000004,1,0.060247399885903025,0.0011687576302013725,0.0011664393456801373,0.0017987337352093312
644,0.7100000000000004,1,0.06023423894276271,0.00016376270847019505,0.00016335941885337095,0.0002805878972990759
645,0.7100000000000004,1,0.05897550674875326,0.0006259986769634715,0.0006219199634223686,0.0008624201190774848
646,0.7100000000000004,1,0.058826752245332646,9.295270324847495e-07,9.296200557555321e-07,1.4590724634015716e-06
647,0.7200000000000004,1,0.05879912430033891,2.5708700141232903e-07,2.5612889134348664e-07,3.851931685581424e-07
648,0.7200000000000004,1,0.05844644706134838,0.001647336609244094,0.0016414739835261432,0.0021454581683544166
649,0.7200000000000004,2,0.05738537650599241,0.0006852392543978993,0.0006848126214762656,0.0009369797191790392
650,0.7200000000000004,1,0.05673630444756191,0.0012867640485128835,0.0012840830067595828,0.0016952752988843886
651,0.7200000000000004,1,0.05680490043032246,0.00017966354567106833,0.00017982468440024105,0.00025957080251460033
652,0.7200000000000004,1,0.05540509162269889,0.0006707655450280752,0.0006663417334982625,0.0008184027616374893
653,0.7200000000000004,1,0.055270200499647246,1.0293575266650635e-06,1.028770673443203e-06,1.3836209410096812e-06
654,0.7300000000000004,1,0.05524251993128804,2.788542622641825e-07,2.7760759748852787e-07,3.6977964053965246e-07
655,0.7300000000000004,1,0.05473625778308299,0.0017783337097880508,0.001771643129951071,0.0020512587032529275
656,0.7300000000000004,2,0.05372429908540577,0.0007525597233713719,0.00075188500238587,0.0008879835779101899
657,0.7300000000000004,1,0.05299142339907617,0.0013990948147158272,0.001396095783568787,0.001608534489395561
658,0.7300000000000004,1,0.053116110585805884,0.00019663406545212546,0.0001971102455737651,0.00024415771511331356
659,0.7300000000000004,1,0.05160150172615692,0.0007120482146843833,0.0007073522556326326,0.0007715416241114153
660,0.7300000000000004,1,0.0514785544140935,1.1246124016689845e-06,1.123618308204504e-06,1.3159814240410573e-06
661,0.7400000000000004,1,0.051450219657619124,2.997808134369222e-07,2.9832430283071547e-07,3.5505339343425174e-07
662,0.7400000000000004,1,0.05080557444654524,0.0018965685352604442,0.0018886667154701746,0.0019283240053615763
663,0.7400000000000004,1,0.049729548716050315,0.0022713318290506603,0.0022650983614721037,0.0023078876938234846
664,0.7400000000000004,2,0.0490182712568295,0.0010508025639418322,0.0010505634343382052,0.0010678551890779548
665,0.7400000000000004,1,0.049386512854533875,0.00026039678618187907,0.00025929633451530267,0.00028243515500032566
666,0.7400000000000004,1,0.047797416537753726,0.0006781258387053969,0.0006734800153134891,0.0007114876893751126
667,0.7400000000000004,1,0.04760702991206202,1.2998520545880397e-06,1.2990878930626394e-06,1.3390117577837174e-06
668,0.7500000000000004,1,0.0475695205182601,3.2845260337393617e-07,3.269549124352912e-07,3.500752893697247e-07
669,0.7500000000000004,1,0.04664841902251579,0.0018618216030034333,0.0018569285715385742,0.0017107577354441676
670,0.7500000000000004,1,0.04554497727550766,0.002291985605995158,0.002290162825211576,0.0020652344313481794
671,0.7500000000000004,2,0.0450044787401774,0.0010772732527870997,0.0010789356483310191,0.0009558179049942578
672,0.7500000000000004,1,0.04537578577667909,0.0002632915560250926,0.00026261760650981154,0.00026218195727242794
673,0.7500000000000004,1,0.04369859636308834,0.0006833614000734905,0.0006795555882200523,0.0006469150080519533
674,0.7500000000000004,1,0.04355086790845108,1.2974181902441996e-06,1.2992061050577782e-06,1.1828797399352292e-06
675,0.7600000000000005,1,0.04351319679319334,3.2611952659092035e-07,3.2505386349092e-07,3.1549948327939537e-07
676,0.7600000000000005,1,0.04250480967119965,0.0019132624778597385,0.0019094565584319024,0.0016092015372977787
677,0.7600000000000005,1,0.04145404428733713,0.002372519401131951,0.0023723260669119527,0.0019377115061892604
678,0.7600000000000005,2,0.04098008903340934,0.001122468070887315,0.001125184359221564,0.0008876004874060106
679,0.7600000000000005,1,0.04132220719085931,0.00027186407377630833,0.00027145615727710166,0.0002498687448266873
680,0.7600000000000005,1,0.03969190695954757,0.0007056821981716888,0.0007021755844362917,0.0006117361330122295
681,0.7600000000000005,1,0.03955262911808814,1.345679138106928e-06,1.3485050149459402e-06,1.1034088144640717e-06
682,0.7700000000000005,1,0.03951539730766385,3.362405005502084e-07,3.3536926924719615e-07,2.975461346196414e-07
683,0.7700000000000005,1,0.03859815773793969,0.0019603000034828784,0.00195903077919582,0.0015284576595790025
684,0.7700000000000005,1,0.03773439204147979,0.002438234783244248,0.0024414640731177362,0.0018307396371978167
685,0.7700000000000005,2,0.037322163298294006,0.0011586491803778744,0.0011629727266980394,0.0008324435981598099
686,0.7700000000000005,1,0.037567968196912827,0.0002806185448660461,0.00028032431643933517,0.00024013465829236775
687,0.7700000000000005,1,0.03622272343685595,0.0007250695728185991,0.0007220389268029661,0.0005843456838320829
688,0.7700000000000005,1,0.036096223981141935,1.3873270245835202e-06,1.3921736448800987e-06,1.0376058752435688e-06
689,0.7800000000000005,1,0.036062604922543054,3.45515816057274e-07,3.449976893963947e-07,2.820703430348323e-07
690,0.7800000000000005,1,0.03556676213507244,0.001996064206538449,0.001997779634738381,0.0014635436903258818
691,0.7800000000000005,1,0.035130003169401514,0.0024857295131195,0.0024928262334804933,0.0017455272485031104
692,0.7800000000000005,2,0.03476985957729485,0.001182943334077392,0.0011893227475718666,0.0007876626178260623
693,0.7800000000000005,1,0.03480942062378774,0.0002881639140704296,0.0002877843244651167,0.00023264254685590808
694,0.7800000000000005,1,0.03411548333919881,0.0007404554282853273,0.0007381490436713504,0.0005628083612012001
695,0.7800000000000005,1,0.03400464849705874,1.4187736230693091e-06,1.4260912106257838e-06,9.831036536255084e-07
696,0.7900000000000005,1,0.033978969087406025,3.529114047734525e-07,3.5275780829335354e-07,2.6879689651249124e-07
697,0.7900000000000005,1,0.034324117943371944,0.002015376576648594,0.002019741474633155,0.0014174774522392587
698,0.7900000000000005,2,0.033793145105829606,0.0008961972840478999,0.0009009162315855716,0.0005886184113442812
699,0.7900000000000005,1,0.03415813442359588,0.0016625292227815808,0.0016697713571099495,0.0011128848547579584
700,0.7900000000000005,1,0.03381366793347172,0.00024894799543501855,0.00025031968037675134,0.00016639826809848108
701,0.7900000000000005,1,0.034109437259396934,0.0008433774532575058,0.000842572726880173,0.0005998807612092579
702,0.7900000000000005,1,0.0340577721946347,1.3338977190534547e-06,1.342537711521187e-06,8.832213341883577e-07
703,0.8000000000000005,1,0.034051045024362674,3.468005904028052e-07,3.469029214201595e-07,2.521997242231393e-07
704,0.8000000000000005,1,0.035587200166886705,0.00215719818646812,0.0021657370515918866,0.0014623220803581562
705,0.8000000000000005,2,0.035009386719936475,0.0009443798584134287,0.0009516594966162288,0.0005933593344105243
706,0.8000000000000005,1,0.036185726130869025,0.0017158879976921966,0.0017261305081922593,0.0011097049646344186
707,0.8000000000000005,1,0.03546681574010901,0.0002581413463542109,0.0002604675947353607,0.0001643035612099562
708,0.8000000000000005,1,0.0367770941592221,0.0008283481860703456,0.000827756205534909,0.0005847874583686273
709,0.8000000000000005,1,0.03674022859918384,1.4042923936895758e-06,1.4162471631632654e-06,8.918018073248258e-07
710,0.8100000000000005,1,0.03674727341819652,3.6464265169691393e-07,3.651273534077112e-07,2.5471812194231934e-07
711,0.8100000000000005,1,0.039347365259043664,0.0021555936597886555,0.0021662502570475536,0.001453118319304388
712,0.8100000000000005,2,0.03873005534123658,0.0009405904668017347,0.0009490982136941112,0.0005854539721017242
713,0.8100000000000005,1,0.04055651364197703,0.0017050094423761587,0.001717473550478455,0.0010997164855050942
714,0.8100000000000005,1,0.03954029817114573,0.0002557458434297863,0.00025831549954649923,0.00016178539080929748
715,0.8100000000000005,1,0.041612731553111806,0.0008165119479724783,0.0008164312049983867,0.000584985447197983
716,0.8100000000000005,1,0.041581829407405714,1.404159354815808e-06,1.4184447449519021e-06,8.840644722055127e-07
717,0.8200000000000005,1,0.04159782626573186,3.6655082665650786e-07,3.673580616698439e-07,2.5293072244084994e-07
718,0.8200000000000005,1,0.0449138312926501,0.002129225305779085,0.002142306379043849,0.0014669769390332006
719,0.8200000000000005,2,0.04422672885749664,0.0009245827169995101,0.0009342100791364566,0.0005888775362343696
720,0.8200000000000005,1,0.04642153267031092,0.001674353352987413,0.0016888103162877482,0.0011098004862819524
721,0.8200000000000005,1,0.04522364797697276,0.0002505293300016386,0.00025325408802182975,0.0001625581793681637
722,0.8200000000000005,1,0.04765673679119404,0.0007973777391392271,0.0007979444631829132,0.0005914443372261055
723,0.8200000000000005,1,0.04762049539965857,1.3839690327841843e-06,1.4003475704570701e-06,8.89955287404275e-07
724,0.8300000000000005,1,0.04763932187517758,3.640284358122876e-07,3.651900915170035e-07,2.544236281359551e-07
725,0.8300000000000005,1,0.0512490731655582,0.002077311920591932,0.0020928401214887105,0.0014893087570974734
726,0.8300000000000005,2,0.05047668886649143,0.0008972360735139652,0.0009078273803177101,0.0005981218304841209
727,0.8300000000000005,1,0.052739265560039085,0.0016242385771737626,0.001640454501175586,0.0011284875393310148
728,0.8300000000000005,1,0.05149454182132509,0.0002420712059969104,0.00024469844483920313,0.00016449743804001577
729,0.8300000000000005,1,0.05391538895616989,0.0007731810806111416,0.0007742365241979742,0.000604966787913354
730,0.8300000000000005,1,0.05386710275369981,1.3473355704524626e-06,1.366065998444861e-06,9.040083764835601e-07
731,0.8400000000000005,1,0.053884631320947264,3.5775713072985834e-07,3.5938677911688505e-07,2.579330031552086e-07
732,0.8400000000000005,1,0.057427494562019024,0.002014906826361173,0.002033567471951598,0.0015318470325084552
733,0.8400000000000005,2,0.05656594383141821,0.0008638828484673885,0.0008757798138138602,0.0006172538863052725
734,0.8400000000000005,1,0.058664158315834776,0.0015648199563839517,0.0015832163068979165,0.0011646058425065795
735,0.8400000000000005,1,0.057470280414522096,0.0002317746129346671,0.00023452017445622103,0.00016924228251498035
736,0.8400000000000005,1,0.05958859693650005,0.0007457614028924887,0.0007475064040917115,0.0006232679646469524
737,0.8400000000000005,1,0.05952223200415514,1.3014080525311825e-06,1.3225685942805827e-06,9.309240450410939e-07
738,0.8500000000000005,1,0.05953590185312398,3.491804766752567e-07,3.5138356686044765e-07,2.6419283334550547e-07
739,0.8500000000000005,1,0.06270760640332093,0.001941752903163759,0.0019629823336924403,0.0015804739458720738
740,0.8500000000000005,1,0.06418326561631857,0.0023098557121989565,0.0023426208171663586,0.0018406390399069762
741,0.8500000000000005,2,0.06351986362842114,0.001060005852304891,0.0010796019527597293,0.0008085311435925564
742,0.8500000000000005,1,0.06265934563705709,0.00028054101837160576,0.00028119513258122164,0.00024297247727881306
743,0.8500000000000005,1,0.06433673495686561,0.0007106066622392825,0.0007175299487025418,0.0005901046305975604
744,0.8500000000000005,1,0.06413654722774409,1.3520780397979055e-06,1.3786078591678113e-06,1.024218702649896e-06
745,0.8600000000000005,1,0.06412901258184252,3.512984319435755e-07,3.5446537287285926e-07,2.78136100266286e-07
746,0.8600000000000005,1,0.0665232181944222,0.0017481857826947343,0.0017693584468576452,0.0015575133958795554
747,0.8600000000000005,1,0.06754280918800859,0.002099531421137522,0.0021329156551681103,0.0018510146594853257
748,0.8600000000000005,2,0.06698218484541983,0.0009623587353637097,0.0009818050962446666,0.0008246686338997406
749,0.8600000000000005,1,0.06631849390693306,0.0002639222157983954,0.0002646222267213698,0.00024477164577758653
750,0.8600000000000005,1,0.06733859348154209,0.0006537400342929892,0.000660583202566009,0.0006000991502327019
751,0.8600000000000005,1,0.06715721281989775,1.2122431354829076e-06,1.2383505579237095e-06,1.01731108986733e-06
752,0.8700000000000006,1,0.06714561761562365,3.219058097245415e-07,3.253794573524153e-07,2.749361013268014e-07
753,0.8700000000000006,1,0.06880350279327115,0.0016691224367077007,0.0016922675613137335,0.0016152951524757797
754,0.8700000000000006,1,0.06930398314791071,0.001999753431481605,0.00203537909445694,0.0019368450739619706
755,0.8700000000000006,2,0.06871687595593139,0.0009063762587578169,0.000926618284899326,0.0008704578529146144
756,0.8700000000000006,1,0.06829727380168363,0.00025502518492211677,0.00025585252479854483,0.0002520443633669868
757,0.8700000000000006,1,0.06861129199939638,0.0006264925143004224,0.0006341135149754413,0.000627159035691172
758,0.8700000000000006,1,0.06841035028992282,1.1468010491788612e-06,1.1740444464817597e-06,1.0636992690793205e-06
759,0.8800000000000006,1,0.06839445252975458,3.086928103982249e-07,3.1263465997200723e-07,2.843720344774653e-07
760,0.8800000000000006,1,0.06926678537431295,0.001613068338186024,0.0016372463275435018,0.0016906980418069325
761,0.8800000000000006,1,0.06919642188474726,0.0019240601689938495,0.0019603570770318733,0.002041404816607721
762,0.8800000000000006,2,0.0685917348657694,0.0008654791090419858,0.0008859811128753122,0.0009270164861202566
763,0.8800000000000006,1,0.06843302313047818,0.0002480076263276237,0.00024904921617369466,0.00026139631861854355
764,0.8800000000000006,1,0.06799946980976554,0.0006052328424944049,0.0006137345176787325,0.0006588997743508787
765,0.8800000000000006,1,0.06778365993809125,1.0972587918724933e-06,1.1248279093873832e-06,1.1228488759124684e-06
766,0.8900000000000006,1,0.06776135906194725,2.9836732372363493e-07,3.025796710547238e-07,2.9665704332331854e-07
767,0.8900000000000006,1,0.06785328489505443,0.001572550956043753,0.001596047660297787,0.0017762160815316041
768,0.8900000000000006,1,0.06720765226370941,0.001870649209193489,0.0019058578279339399,0.0021603100034699426
769,0.8900000000000006,2,0.06657643015270914,0.0008362222204764181,0.0008560385187230522,0.0009909904748131614
770,0.8900000000000006,1,0.06668998730823071,0.00024269151393445547,0.00024375307761686962,0.0002721306239815174
771,0.8900000000000006,1,0.06551788843991209,0.0005890907584259477,0.0005975691870979358,0.0006943202911144209
772,0.8900000000000006,1,0.06529142354617598,1.0607824048071786e-06,1.0869252397781125e-06,1.190994661407135e-06
773,0.9000000000000006,1,0.06526455428172306,2.9026098705911844e-07,2.943618122397178e-07,3.1050201328613094e-07
774,0.9000000000000006,1,0.06461327786959534,0.0015474774420319336,0.0015698385593936155,0.0018670201519601
775,0.9000000000000006,1,0.06341785357297125,0.0018368270070533497,0.0018701666345530238,0.002285725725013778
776,0.9000000000000006,2,0.06276608129112178,0.0008177002645078044,0.0008366465772501102,0.001059005819422748
777,0.9000000000000006,1,0.06315184877019768,0.00023886337034468444,0.0002400537620695585,0.00028400098665077764
778,0.9000000000000006,1,0.06127716420575034,0.000576520802659391,0.0005846847740657548,0.0007298801692056726
779,0.9000000000000006,1,0.06105400570904259,1.0356421511059556e-06,1.060195846994095e-06,1.2626147001483097e-06
780,0.9100000000000006,1,0.06102125943019715,2.843323394571309e-07,2.8827984675485523e-07,3.251757977925085e-07
781,0.9100000000000006,1,0.059661722038401616,0.001537234126235206,0.0015580799006298493,0.0019603967554149286
782,0.9100000000000006,1,0.05797079089779596,0.001823041860871997,0.0018542844588165942,0.002415942184072296
783,0.9100000000000006,2,0.05731402386405888,0.0008095973056344513,0.0008275143206932596,0.0011299033322490525
784,0.9100000000000006,1,0.05796136709936899,0.00023688901303994873,0.00023806405260839043,0.00029691380586451807
785,0.9100000000000006,1,0.05543153092370605,0.0005679342344949945,0.0005761123939721261,0.0007652766082508447
786,0.9100000000000006,1,0.0552289531705651,1.0229372631763459e-06,1.0454956896218195e-06,1.3382533784251655e-06
787,0.9200000000000006,1,0.05519271141227766,2.8094710421493706e-07,2.8463337568946554e-07,3.4058514272536605e-07
788,0.9200000000000006,1,0.05316908841657403,0.001540471909039417,0.0015594344965069683,0.0020507202790084208
789,0.9200000000000006,2,0.052337147194557315,0.0006332656384743805,0.0006445196626959168,0.0009005000727352721
790,0.9200000000000006,1,0.05044413032753492,0.001202745797993522,0.0012214363887729477,0.0016987883535443228
791,0.9200000000000006,1,0.05114154864189792,0.0001667236739804949,0.00016931669456436794,0.0002605872102541011
792,0.9200000000000006,1,0.048069874753794824,0.0006354443677173005,0.0006414763837844342,0.0009228094154441327
793,0.9200000000000006,1,0.047934939957233684,9.665026474374226e-07,9.843934694772183e-07,1.3203215417555138e-06
794,0.9300000000000006,1,0.047898091174138575,2.7416739569707127e-07,2.771111599905717e-07,3.4609009770651307e-07
795,0.9300000000000006,1,0.04537792069164641,0.0016413842043312458,0.0016608212837801771,0.0022677879758289617
796,0.9300000000000006,2,0.04452649864283125,0.0006662950154545837,0.0006777423043460032,0.0009913184313484376
797,0.9300000000000006,1,0.042273571496908545,0.0012442694976410877,0.001262349574397074,0.0018335053824277646
798,0.9300000000000006,1,0.043167308657299945,0.00016951393829973735,0.00017241370241593326,0.00028384293485439113
799,0.9300000000000006,1,0.039631899821002896,0.0006322348254821142,0.000637929949415131,0.0009434404590784229
800,0.9300000000000006,1,0.039503941511487596,1.0138788646386172e-06,1.0309509281709215e-06,1.4513941833510462e-06
801,0.9400000000000006,1,0.03945999347674767,2.864534883981825e-07,2.8925211205516954e-07,3.7596048112064273e-07
802,0.9400000000000006,1,0.03644967618418578,0.0016742558799495268,0.0016910681637294033,0.002361527459069635
803,0.9400000000000006,2,0.03568656189546161,0.0006792188023593774,0.0006894278280545114,0.0010387294999202532
804,0.9400000000000006,1,0.03314577359736475,0.0012675421036224036,0.001283554174263906,0.0019127064093347069
805,0.9400000000000006,1,0.03421739410303976,0.0001698075985339181,0.00017272320723886524,0.00029861714788401037
806,0.9400000000000006,1,0.030401943547842758,0.0006389232327583213,0.0006445661733776787,0.0009687676974183665
807,0.9400000000000006,1,0.030281728617543836,1.0365414287130835e-06,1.0511456472794682e-06,1.5231182965837713e-06
808,0.9500000000000006,1,0.030229160330436055,2.919454782768167e-07,2.942590797114965e-07,3.9149029299563013e-07
809,0.9500000000000006,1,0.02697107151939345,0.0017132431845721943,0.0017274332819908955,0.002435520621269944
810,0.9500000000000006,2,0.026340376286202016,0.0006963981811339683,0.0007051017981511926,0.0010769786543566885
811,0.9500000000000006,1,0.02379003839048583,0.0012966562367027399,0.0013106682707910201,0.001974810636654471
812,0.9500000000000006,1,0.024889233650385815,0.00017182954728551156,0.00017449540830733888,0.00031268411791110897
813,0.9500000000000006,1,0.02121106683190703,0.0006442588076372211,0.0006492499023585909,0.0009837000322246165
814,0.9500000000000006,1,0.021090220040153443,1.0627468434364598e-06,1.0749255987298014e-06,1.5778351021506486e-06
815,0.9600000000000006,1,0.02103041377311243,2.980824912876457e-07,2.9995914790085503e-07,4.0321808060622196e-07
816,0.9600000000000006,1,0.018239466290700983,0.0017428323021603054,0.0017541231554406911,0.0024715111806294433
817,0.9600000000000006,2,0.017780262289245313,0.0007116040119130635,0.0007187403566510171,0.001098177938365248
818,0.9600000000000006,1,0.016043910822009188,0.0013195971838100573,0.0013312696414405018,0.0020042918574122745
819,0.9600000000000006,2,0.015946218463958814,0.0005684357438570435,0.0005753611937786783,0.0009451036452306809
820,0.9600000000000006,1,0.016629157293368578,0.00030596721249163104,0.00030670047139034714,0.0003911168636735556
821,0.9600000000000006,1,0.014336913973607153,0.0005398486954135011,0.0005436076064541857,0.0008057895132442582
822,0.9600000000000006,1,0.014206817211620572,7.633997507227433e-07,7.71981739152935e-07,1.1918251546956755e-06
823,0.9700000000000006,1,0.014157291235503999,2.1698166603493763e-07,2.1845192836019452e-07,3.0570261854586764e-07
824,0.9700000000000006,1,0.013989216444529447,0.0017188906765275617,0.001728277420554384,0.002389082702962344
825,0.9700000000000006,2,0.013662124341497613,0.000687436752316403,0.0006932683584702406,0.001043117867274813
826,0.9700000000000006,1,0.014590128134154848,0.0013054072883692276,0.0013151454365850424,0.0019426973626941524
827,0.9700000000000006,1,0.014006898820735957,0.00017069466793671195,0.00017231801782526682,0.00030310748664768455
828,0.9700000000000006,1,0.015468659449002107,0.0006514707836629874,0.000655065776690608,0.0009764799159191541
829,0.9700000000000006,1,0.015436759295879517,1.0716915275282755e-06,1.0796936919282131e-06,1.5573635659572194e-06
830,0.9800000000000006,1,0.015440529964039816,3.020384790229296e-07,3.0319698057030704e-07,4.0187778826928275e-07
831,0.9800000000000006,1,0.018929432343823292,0.0017748590974599964,0.0017831196110421343,0.0024544457334671004
832,0.9800000000000006,2,0.018703534829480457,0.0007239674015138331,0.0007293319270263889,0.0010854146014063362
833,0.9800000000000006,1,0.021542980364703045,0.001337968362372646,0.0013467208520530638,0.0019775025115830983
834,0.9800000000000006,1,0.02014843513168632,0.000176898520032311,0.0001785173792118702,0.00031951051514011823
835,0.9800000000000006,1,0.023565669169374245,0.0006430291899102087,0.0006457497521313323,0.0009556305359700336
836,0.9800000000000006,1,0.023577491918061785,1.1102132464910743e-06,1.117528138181715e-06,1.5988542211027967e-06
837,0.9900000000000007,1,0.023610722765721574,3.098127277964341e-07,3.1085913893600673e-07,4.097315460914916e-07
838,0.9900000000000007,1,0.0282354013832769,0.001769664303288026,0.0017771372605196027,0.002394872990851638
839,0.9900000000000007,2,0.02790549992803272,0.0007267744430699279,0.0007316808231200301,0.0010606956411944501
840,0.9900000000000007,1,0.031127931346705814,0.0013333144875240734,0.0013413331775568697,0.0019208854685987687
841,0.9900000000000007,1,0.029556935041548608,0.00017739858203441822,0.0001787715535548417,0.00031084931253638233
842,0.9900000000000007,1,0.03328315861987651,0.000634844138809261,0.0006371000288284392,0.0009276368384084775
843,0.9900000000000007,1,0.033297146162920836,1.1107858881575872e-06,1.117723737890194e-06,1.5627357542527379e-06
